location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Australia,2021-09-26,12-15,27.41,1.49,
Australia,2021-09-26,16-19,52.87,17.67,
Australia,2021-09-26,20-29,59.55,27.78,
Australia,2021-09-26,30-39,68.9,37.13,
Australia,2021-09-26,40-49,77.3,58.78,
Australia,2021-09-26,50-59,82.83,66.42,
Australia,2021-09-26,60-69,87.93,64.34,
Australia,2021-09-26,70-79,93.98,76.94,
Australia,2021-09-26,80-89,93.85,77.39,
Australia,2021-09-26,90+,92.29,75.97,
Australia,2021-09-27,12-15,28.49,1.56,
Australia,2021-09-27,16-19,53.54,18.24,
Australia,2021-09-27,20-29,60.11,28.27,
Australia,2021-09-27,30-39,69.37,37.66,
Australia,2021-09-27,40-49,77.52,59.11,
Australia,2021-09-27,50-59,83.01,66.67,
Australia,2021-09-27,60-69,88.02,64.45,
Australia,2021-09-27,70-79,94.04,77.02,
Australia,2021-09-27,80-89,93.93,77.47,
Australia,2021-09-27,90+,92.38,76.04,
Australia,2021-09-28,12-15,30.78,1.74,
Australia,2021-09-28,16-19,54.76,19.24,
Australia,2021-09-28,20-29,60.99,29.22,
Australia,2021-09-28,30-39,70.12,38.7,
Australia,2021-09-28,40-49,77.99,59.77,
Australia,2021-09-28,50-59,83.39,67.26,
Australia,2021-09-28,60-69,88.3,65.1,
Australia,2021-09-28,70-79,94.25,77.48,
Australia,2021-09-28,80-89,94.13,77.89,
Australia,2021-09-28,90+,92.58,76.42,
Australia,2021-09-29,12-15,33.19,1.91,
Australia,2021-09-29,16-19,56.06,20.41,
Australia,2021-09-29,20-29,61.9,30.3,
Australia,2021-09-29,30-39,70.91,39.85,
Australia,2021-09-29,40-49,78.49,60.51,
Australia,2021-09-29,50-59,83.82,67.89,
Australia,2021-09-29,60-69,88.62,65.83,
Australia,2021-09-29,70-79,94.49,78.03,
Australia,2021-09-29,80-89,94.36,78.4,
Australia,2021-09-29,90+,92.8,76.86,
Australia,2021-09-30,12-15,35.44,2.09,
Australia,2021-09-30,16-19,57.29,21.55,
Australia,2021-09-30,20-29,62.76,31.24,
Australia,2021-09-30,30-39,71.65,40.88,
Australia,2021-09-30,40-49,78.97,61.19,
Australia,2021-09-30,50-59,84.22,68.5,
Australia,2021-09-30,60-69,88.92,66.5,
Australia,2021-09-30,70-79,94.72,78.54,
Australia,2021-09-30,80-89,94.59,78.88,
Australia,2021-09-30,90+,93.01,77.27,
Australia,2021-10-01,12-15,37.92,2.31,
Australia,2021-10-01,16-19,58.62,22.84,
Australia,2021-10-01,20-29,63.66,32.32,
Australia,2021-10-01,30-39,72.43,42.05,
Australia,2021-10-01,40-49,79.5,61.95,
Australia,2021-10-01,50-59,84.66,69.17,
Australia,2021-10-01,60-69,89.26,67.26,
Australia,2021-10-01,70-79,94.98,79.1,
Australia,2021-10-01,80-89,94.83,79.41,
Australia,2021-10-01,90+,93.23,77.74,
Australia,2021-10-02,12-15,40.12,2.56,
Australia,2021-10-02,16-19,59.73,24.16,
Australia,2021-10-02,20-29,64.46,33.47,
Australia,2021-10-02,30-39,73.15,43.31,
Australia,2021-10-02,40-49,79.99,62.71,
Australia,2021-10-02,50-59,85.05,69.83,
Australia,2021-10-02,60-69,89.59,67.94,
Australia,2021-10-02,70-79,95.22,79.57,
Australia,2021-10-02,80-89,95.06,79.84,
Australia,2021-10-02,90+,93.43,78.08,
Australia,2021-10-03,12-15,41.65,2.81,
Australia,2021-10-03,16-19,60.5,25.24,
Australia,2021-10-03,20-29,65.02,34.27,
Australia,2021-10-03,30-39,73.64,44.19,
Australia,2021-10-03,40-49,80.3,63.22,
Australia,2021-10-03,50-59,85.29,70.22,
Australia,2021-10-03,60-69,89.76,68.2,
Australia,2021-10-03,70-79,95.33,79.73,
Australia,2021-10-03,80-89,95.18,80.0,
Australia,2021-10-03,90+,93.54,78.24,
Australia,2021-10-04,12-15,42.52,2.99,
Australia,2021-10-04,16-19,61.04,25.98,
Australia,2021-10-04,20-29,65.47,34.83,
Australia,2021-10-04,30-39,73.99,44.78,
Australia,2021-10-04,40-49,80.49,63.56,
Australia,2021-10-04,50-59,85.42,70.46,
Australia,2021-10-04,60-69,89.85,68.31,
Australia,2021-10-04,70-79,95.39,79.79,
Australia,2021-10-04,80-89,95.25,80.07,
Australia,2021-10-04,90+,93.64,78.33,
Australia,2021-10-05,12-15,43.73,3.31,
Australia,2021-10-05,16-19,61.72,26.75,
Australia,2021-10-05,20-29,65.98,35.51,
Australia,2021-10-05,30-39,74.42,45.53,
Australia,2021-10-05,40-49,80.77,63.95,
Australia,2021-10-05,50-59,85.65,70.78,
Australia,2021-10-05,60-69,90.04,68.6,
Australia,2021-10-05,70-79,95.52,79.97,
Australia,2021-10-05,80-89,95.39,80.25,
Australia,2021-10-05,90+,93.77,78.48,
Australia,2021-10-06,12-15,45.67,4.18,
Australia,2021-10-06,16-19,62.79,28.18,
Australia,2021-10-06,20-29,66.76,36.85,
Australia,2021-10-06,30-39,75.08,46.93,
Australia,2021-10-06,40-49,81.24,64.77,
Australia,2021-10-06,50-59,86.04,71.5,
Australia,2021-10-06,60-69,90.37,69.39,
Australia,2021-10-06,70-79,95.77,80.54,
Australia,2021-10-06,80-89,95.62,80.76,
Australia,2021-10-06,90+,93.99,78.92,
Australia,2021-10-07,12-15,47.38,5.22,
Australia,2021-10-07,16-19,63.82,29.64,
Australia,2021-10-07,20-29,67.51,38.12,
Australia,2021-10-07,30-39,75.72,48.26,
Australia,2021-10-07,40-49,81.69,65.57,
Australia,2021-10-07,50-59,86.42,72.18,
Australia,2021-10-07,60-69,90.69,70.11,
Australia,2021-10-07,70-79,96.02,81.09,
Australia,2021-10-07,80-89,95.87,81.25,
Australia,2021-10-07,90+,94.22,79.35,
Australia,2021-10-08,12-15,48.98,6.41,
Australia,2021-10-08,16-19,64.75,31.08,
Australia,2021-10-08,20-29,68.23,39.39,
Australia,2021-10-08,30-39,76.32,49.59,
Australia,2021-10-08,40-49,82.13,66.34,
Australia,2021-10-08,50-59,86.79,72.85,
Australia,2021-10-08,60-69,90.99,70.85,
Australia,2021-10-08,70-79,96.25,81.63,
Australia,2021-10-08,80-89,96.09,81.75,
Australia,2021-10-08,90+,94.45,79.79,
Australia,2021-10-09,12-15,50.41,7.74,
Australia,2021-10-09,16-19,65.61,32.61,
Australia,2021-10-09,20-29,68.89,40.75,
Australia,2021-10-09,30-39,76.91,51.02,
Australia,2021-10-09,40-49,82.56,67.15,
Australia,2021-10-09,50-59,87.14,73.53,
Australia,2021-10-09,60-69,91.26,71.55,
Australia,2021-10-09,70-79,96.45,82.09,
Australia,2021-10-09,80-89,96.3,82.17,
Australia,2021-10-09,90+,94.62,80.19,
Australia,2021-10-10,12-15,51.46,9.09,
Australia,2021-10-10,16-19,66.24,34.06,
Australia,2021-10-10,20-29,69.34,41.83,
Australia,2021-10-10,30-39,77.3,52.11,
Australia,2021-10-10,40-49,82.82,67.73,
Australia,2021-10-10,50-59,87.34,73.97,
Australia,2021-10-10,60-69,91.39,71.9,
Australia,2021-10-10,70-79,96.55,82.32,
Australia,2021-10-10,80-89,96.41,82.38,
Australia,2021-10-10,90+,94.76,80.38,
Australia,2021-10-11,12-15,52.21,10.21,
Australia,2021-10-11,16-19,66.71,35.12,
Australia,2021-10-11,20-29,69.69,42.63,
Australia,2021-10-11,30-39,77.58,52.89,
Australia,2021-10-11,40-49,82.99,68.11,
Australia,2021-10-11,50-59,87.46,74.25,
Australia,2021-10-11,60-69,91.46,72.09,
Australia,2021-10-11,70-79,96.6,82.43,
Australia,2021-10-11,80-89,96.47,82.48,
Australia,2021-10-11,90+,94.83,80.46,
Australia,2021-10-12,12-15,53.4,11.83,
Australia,2021-10-12,16-19,67.51,36.73,
Australia,2021-10-12,20-29,70.28,43.96,
Australia,2021-10-12,30-39,78.07,54.17,
Australia,2021-10-12,40-49,83.36,68.85,
Australia,2021-10-12,50-59,87.76,74.88,
Australia,2021-10-12,60-69,91.7,72.83,
Australia,2021-10-12,70-79,96.78,82.95,
Australia,2021-10-12,80-89,96.64,82.94,
Australia,2021-10-12,90+,95.0,80.84,
Australia,2021-10-13,12-15,54.53,13.62,
Australia,2021-10-13,16-19,68.31,38.54,
Australia,2021-10-13,20-29,70.9,45.41,
Australia,2021-10-13,30-39,78.61,55.58,
Australia,2021-10-13,40-49,83.75,69.63,
Australia,2021-10-13,50-59,88.08,75.56,
Australia,2021-10-13,60-69,91.96,73.65,
Australia,2021-10-13,70-79,96.98,83.55,
Australia,2021-10-13,80-89,96.84,83.44,
Australia,2021-10-13,90+,95.21,81.27,
Australia,2021-10-14,12-15,55.49,15.29,
Australia,2021-10-14,16-19,69.05,40.26,
Australia,2021-10-14,20-29,71.48,46.89,
Australia,2021-10-14,30-39,79.09,56.92,
Australia,2021-10-14,40-49,84.11,70.35,
Australia,2021-10-14,50-59,88.37,76.18,
Australia,2021-10-14,60-69,92.19,74.42,
Australia,2021-10-14,70-79,97.16,84.12,
Australia,2021-10-14,80-89,97.04,83.97,
Australia,2021-10-14,90+,95.4,81.7,
Australia,2021-10-15,12-15,56.47,17.21,
Australia,2021-10-15,16-19,69.74,41.87,
Australia,2021-10-15,20-29,72.06,48.22,
Australia,2021-10-15,30-39,79.59,58.2,
Australia,2021-10-15,40-49,84.48,71.07,
Australia,2021-10-15,50-59,88.68,76.81,
Australia,2021-10-15,60-69,92.42,75.19,
Australia,2021-10-15,70-79,97.34,84.67,
Australia,2021-10-15,80-89,97.22,84.47,
Australia,2021-10-15,90+,95.6,82.13,
Australia,2021-10-16,12-15,57.37,18.97,
Australia,2021-10-16,16-19,70.35,43.35,
Australia,2021-10-16,20-29,72.62,49.53,
Australia,2021-10-16,30-39,80.08,59.51,
Australia,2021-10-16,40-49,84.84,71.77,
Australia,2021-10-16,50-59,88.96,77.41,
Australia,2021-10-16,60-69,92.62,75.9,
Australia,2021-10-16,70-79,97.5,85.15,
Australia,2021-10-16,80-89,97.4,84.92,
Australia,2021-10-16,90+,95.77,82.5,
Australia,2021-10-17,12-15,58.08,20.55,
Australia,2021-10-17,16-19,70.79,44.59,
Australia,2021-10-17,20-29,72.94,50.49,
Australia,2021-10-17,30-39,80.35,60.42,
Australia,2021-10-17,40-49,85.02,72.24,
Australia,2021-10-17,50-59,89.11,77.76,
Australia,2021-10-17,60-69,92.72,76.2,
Australia,2021-10-17,70-79,97.57,85.34,
Australia,2021-10-17,80-89,97.49,85.11,
Australia,2021-10-17,90+,95.88,82.67,
Australia,2021-10-18,12-15,58.68,21.76,
Australia,2021-10-18,16-19,71.14,45.64,
Australia,2021-10-18,20-29,73.28,51.4,
Australia,2021-10-18,30-39,80.59,61.21,
Australia,2021-10-18,40-49,85.16,72.57,
Australia,2021-10-18,50-59,89.21,78.0,
Australia,2021-10-18,60-69,92.79,76.35,
Australia,2021-10-18,70-79,97.61,85.43,
Australia,2021-10-18,80-89,97.54,85.21,
Australia,2021-10-18,90+,95.95,82.77,
Australia,2021-10-19,12-15,59.59,23.68,
Australia,2021-10-19,16-19,71.76,47.11,
Australia,2021-10-19,20-29,73.76,52.66,
Australia,2021-10-19,30-39,81.0,62.33,
Australia,2021-10-19,40-49,85.47,73.17,
Australia,2021-10-19,50-59,89.46,78.52,
Australia,2021-10-19,60-69,92.98,77.05,
Australia,2021-10-19,70-79,97.77,85.92,
Australia,2021-10-19,80-89,97.71,85.65,
Australia,2021-10-19,90+,96.14,83.14,
Australia,2021-10-20,12-15,60.37,25.54,
Australia,2021-10-20,16-19,72.34,48.54,
Australia,2021-10-20,20-29,74.28,53.89,
Australia,2021-10-20,30-39,81.43,63.41,
Australia,2021-10-20,40-49,85.77,73.76,
Australia,2021-10-20,50-59,89.71,79.03,
Australia,2021-10-20,60-69,93.18,77.75,
Australia,2021-10-20,70-79,97.93,86.45,
Australia,2021-10-20,80-89,97.89,86.14,
Australia,2021-10-20,90+,96.33,83.59,
Australia,2021-10-21,12-15,61.13,27.43,
Australia,2021-10-21,16-19,72.9,50.01,
Australia,2021-10-21,20-29,74.8,55.12,
Australia,2021-10-21,30-39,81.87,64.48,
Australia,2021-10-21,40-49,86.08,74.34,
Australia,2021-10-21,50-59,89.96,79.55,
Australia,2021-10-21,60-69,93.38,78.42,
Australia,2021-10-21,70-79,98.09,86.96,
Australia,2021-10-21,80-89,98.06,86.63,
Australia,2021-10-21,90+,96.51,83.98,
Australia,2021-10-22,12-15,61.85,29.41,
Australia,2021-10-22,16-19,73.39,51.44,
Australia,2021-10-22,20-29,75.33,56.36,
Australia,2021-10-22,30-39,82.3,65.58,
Australia,2021-10-22,40-49,86.4,74.95,
Australia,2021-10-22,50-59,90.21,80.09,
Australia,2021-10-22,60-69,93.56,79.1,
Australia,2021-10-22,70-79,98.25,87.46,
Australia,2021-10-22,80-89,98.22,87.11,
Australia,2021-10-22,90+,96.72,84.41,
Australia,2021-10-23,12-15,62.55,31.42,
Australia,2021-10-23,16-19,73.86,52.81,
Australia,2021-10-23,20-29,75.76,57.6,
Australia,2021-10-23,30-39,82.71,66.71,
Australia,2021-10-23,40-49,86.71,75.59,
Australia,2021-10-23,50-59,90.46,80.63,
Australia,2021-10-23,60-69,93.74,79.76,
Australia,2021-10-23,70-79,98.38,87.91,
Australia,2021-10-23,80-89,98.36,87.53,
Australia,2021-10-23,90+,96.91,84.79,
Australia,2021-10-24,12-15,63.18,33.29,
Australia,2021-10-24,16-19,74.25,54.0,
Australia,2021-10-24,20-29,76.07,58.56,
Australia,2021-10-24,30-39,82.97,67.55,
Australia,2021-10-24,40-49,86.91,76.04,
Australia,2021-10-24,50-59,90.6,80.97,
Australia,2021-10-24,60-69,93.84,80.06,
Australia,2021-10-24,70-79,98.45,88.1,
Australia,2021-10-24,80-89,98.45,87.72,
Australia,2021-10-24,90+,97.02,84.95,
Australia,2021-10-25,12-15,63.8,34.47,
Australia,2021-10-25,16-19,74.63,54.77,
Australia,2021-10-25,20-29,76.31,59.16,
Australia,2021-10-25,30-39,83.18,68.06,
Australia,2021-10-25,40-49,87.06,76.29,
Australia,2021-10-25,50-59,90.71,81.15,
Australia,2021-10-25,60-69,93.9,80.2,
Australia,2021-10-25,70-79,98.49,88.18,
Australia,2021-10-25,80-89,98.5,87.8,
Australia,2021-10-25,90+,97.09,85.03,
Australia,2021-10-26,12-15,64.49,36.16,
Australia,2021-10-26,16-19,75.14,55.91,
Australia,2021-10-26,20-29,76.73,60.15,
Australia,2021-10-26,30-39,83.54,68.9,
Australia,2021-10-26,40-49,87.34,76.82,
Australia,2021-10-26,50-59,90.92,81.61,
Australia,2021-10-26,60-69,94.06,80.84,
Australia,2021-10-26,70-79,98.63,88.65,
Australia,2021-10-26,80-89,98.64,88.24,
Australia,2021-10-26,90+,97.27,85.41,
Australia,2021-10-27,12-15,65.1,37.7,
Australia,2021-10-27,16-19,75.64,57.03,
Australia,2021-10-27,20-29,77.12,61.07,
Australia,2021-10-27,30-39,83.88,69.7,
Australia,2021-10-27,40-49,87.6,77.33,
Australia,2021-10-27,50-59,91.12,82.08,
Australia,2021-10-27,60-69,94.21,81.51,
Australia,2021-10-27,70-79,98.76,89.15,
Australia,2021-10-27,80-89,98.79,88.69,
Australia,2021-10-27,90+,97.44,85.81,
Australia,2021-10-28,12-15,65.66,39.26,
Australia,2021-10-28,16-19,76.11,58.13,
Australia,2021-10-28,20-29,77.47,61.97,
Australia,2021-10-28,30-39,84.2,70.49,
Australia,2021-10-28,40-49,87.85,77.85,
Australia,2021-10-28,50-59,91.32,82.54,
Australia,2021-10-28,60-69,94.37,82.13,
Australia,2021-10-28,70-79,98.88,89.63,
Australia,2021-10-28,80-89,98.93,89.16,
Australia,2021-10-28,90+,97.61,86.21,
Australia,2021-10-29,12-15,66.24,40.9,
Australia,2021-10-29,16-19,76.55,59.21,
Australia,2021-10-29,20-29,77.83,62.88,
Australia,2021-10-29,30-39,84.53,71.3,
Australia,2021-10-29,40-49,88.1,78.39,
Australia,2021-10-29,50-59,91.53,83.03,
Australia,2021-10-29,60-69,94.52,82.8,
Australia,2021-10-29,70-79,99.0,90.13,
Australia,2021-10-29,80-89,99.08,89.62,
Australia,2021-10-29,90+,97.78,86.61,
Australia,2021-10-30,12-15,66.77,42.55,
Australia,2021-10-30,16-19,76.9,60.14,
Australia,2021-10-30,20-29,78.14,63.71,
Australia,2021-10-30,30-39,84.82,72.09,
Australia,2021-10-30,40-49,88.32,78.92,
Australia,2021-10-30,50-59,91.71,83.5,
Australia,2021-10-30,60-69,94.64,83.4,
Australia,2021-10-30,70-79,99.1,90.55,
Australia,2021-10-30,80-89,99.19,90.0,
Australia,2021-10-30,90+,97.92,86.94,
Australia,2021-10-31,12-15,67.19,44.03,
Australia,2021-10-31,16-19,77.16,60.97,
Australia,2021-10-31,20-29,78.34,64.34,
Australia,2021-10-31,30-39,85.0,72.66,
Australia,2021-10-31,40-49,88.45,79.27,
Australia,2021-10-31,50-59,91.8,83.78,
Australia,2021-10-31,60-69,94.71,83.67,
Australia,2021-10-31,70-79,99.15,90.73,
Australia,2021-10-31,80-89,99.26,90.18,
Australia,2021-10-31,90+,98.02,87.12,
Australia,2021-11-01,12-15,67.48,44.87,
Australia,2021-11-01,16-19,77.34,61.47,
Australia,2021-11-01,20-29,78.49,64.75,
Australia,2021-11-01,30-39,85.13,73.01,
Australia,2021-11-01,40-49,88.54,79.47,
Australia,2021-11-01,50-59,91.86,83.93,
Australia,2021-11-01,60-69,94.75,83.79,
Australia,2021-11-01,70-79,99.18,90.8,
Australia,2021-11-01,80-89,99.31,90.26,
Australia,2021-11-01,90+,98.09,87.21,
Australia,2021-11-02,12-15,68.01,46.28,
Australia,2021-11-02,16-19,77.69,62.38,
Australia,2021-11-02,20-29,78.79,65.54,
Australia,2021-11-02,30-39,85.39,73.73,
Australia,2021-11-02,40-49,88.73,79.96,
Australia,2021-11-02,50-59,92.01,84.43,
Australia,2021-11-02,60-69,94.86,84.47,
Australia,2021-11-02,70-79,99.27,91.32,
Australia,2021-11-02,80-89,99.41,90.74,
Australia,2021-11-02,90+,98.23,87.62,
Australia,2021-11-03,12-15,68.37,47.25,
Australia,2021-11-03,16-19,78.0,63.07,
Australia,2021-11-03,20-29,79.03,66.1,
Australia,2021-11-03,30-39,85.6,74.2,
Australia,2021-11-03,40-49,88.89,80.29,
Australia,2021-11-03,50-59,92.13,84.73,
Australia,2021-11-03,60-69,94.94,84.89,
Australia,2021-11-03,70-79,99.34,91.64,
Australia,2021-11-03,80-89,99.5,91.03,
Australia,2021-11-03,90+,98.34,87.87,
Australia,2021-11-04,12-15,68.71,48.49,
Australia,2021-11-04,16-19,78.31,63.95,
Australia,2021-11-04,20-29,79.26,66.78,
Australia,2021-11-04,30-39,85.81,74.81,
Australia,2021-11-04,40-49,89.04,80.74,
Australia,2021-11-04,50-59,92.25,85.14,
Australia,2021-11-04,60-69,95.04,85.47,
Australia,2021-11-04,70-79,99.43,92.09,
Australia,2021-11-04,80-89,99.6,91.46,
Australia,2021-11-04,90+,98.5,88.25,
Australia,2021-11-05,12-15,69.14,49.7,
Australia,2021-11-05,16-19,78.62,64.78,
Australia,2021-11-05,20-29,79.51,67.45,
Australia,2021-11-05,30-39,86.03,75.41,
Australia,2021-11-05,40-49,89.21,81.19,
Australia,2021-11-05,50-59,92.38,85.55,
Australia,2021-11-05,60-69,95.13,86.01,
Australia,2021-11-05,70-79,99.51,92.51,
Australia,2021-11-05,80-89,99.71,91.86,
Australia,2021-11-05,90+,98.65,88.62,
Australia,2021-11-06,12-15,69.6,50.99,
Australia,2021-11-06,16-19,78.93,65.62,
Australia,2021-11-06,20-29,79.78,68.17,
Australia,2021-11-06,30-39,86.27,76.08,
Australia,2021-11-06,40-49,89.38,81.67,
Australia,2021-11-06,50-59,92.51,85.96,
Australia,2021-11-06,60-69,95.23,86.53,
Australia,2021-11-06,70-79,99.59,92.88,
Australia,2021-11-06,80-89,99.82,92.23,
Australia,2021-11-06,90+,98.79,88.97,
Australia,2021-11-07,12-15,69.9,52.01,
Australia,2021-11-07,16-19,79.13,66.2,
Australia,2021-11-07,20-29,79.93,68.62,
Australia,2021-11-07,30-39,86.4,76.46,
Australia,2021-11-07,40-49,89.47,81.92,
Australia,2021-11-07,50-59,92.57,86.16,
Australia,2021-11-07,60-69,95.28,86.73,
Australia,2021-11-07,70-79,99.63,93.01,
Australia,2021-11-07,80-89,99.87,92.36,
Australia,2021-11-07,90+,98.89,89.12,
Australia,2021-11-08,12-15,70.1,52.65,
Australia,2021-11-08,16-19,79.29,66.58,
Australia,2021-11-08,20-29,80.05,68.91,
Australia,2021-11-08,30-39,86.5,76.7,
Australia,2021-11-08,40-49,89.52,82.07,
Australia,2021-11-08,50-59,92.61,86.27,
Australia,2021-11-08,60-69,95.31,86.82,
Australia,2021-11-08,70-79,99.66,93.07,
Australia,2021-11-08,80-89,99.91,92.43,
Australia,2021-11-08,90+,98.96,89.21,
Australia,2021-11-09,12-15,70.46,53.71,
Australia,2021-11-09,16-19,79.57,67.28,
Australia,2021-11-09,20-29,80.28,69.48,
Australia,2021-11-09,30-39,86.7,77.22,
Australia,2021-11-09,40-49,89.66,82.45,
Australia,2021-11-09,50-59,92.71,86.6,
Australia,2021-11-09,60-69,95.39,87.27,
Australia,2021-11-09,70-79,99.72,93.4,
Australia,2021-11-09,80-89,99.99,92.77,
Australia,2021-11-09,90+,99.08,89.51,
Australia,2021-11-10,12-15,70.75,54.52,
Australia,2021-11-10,16-19,79.86,67.91,
Australia,2021-11-10,20-29,80.51,70.02,
Australia,2021-11-10,30-39,86.9,77.69,
Australia,2021-11-10,40-49,89.8,82.8,
Australia,2021-11-10,50-59,92.82,86.92,
Australia,2021-11-10,60-69,95.47,87.71,
Australia,2021-11-10,70-79,99.8,93.75,
Australia,2021-11-10,80-89,100.08,93.11,
Australia,2021-11-10,90+,99.2,89.85,
Australia,2021-11-11,12-15,71.09,55.32,
Australia,2021-11-11,16-19,80.25,68.56,
Australia,2021-11-11,20-29,80.82,70.52,
Australia,2021-11-11,30-39,87.14,78.14,
Australia,2021-11-11,40-49,89.97,83.14,
Australia,2021-11-11,50-59,92.94,87.23,
Australia,2021-11-11,60-69,95.56,88.16,
Australia,2021-11-11,70-79,99.87,94.09,
Australia,2021-11-11,80-89,100.18,93.44,
Australia,2021-11-11,90+,99.33,90.17,
Australia,2021-11-12,12-15,71.46,56.16,
Australia,2021-11-12,16-19,80.67,69.2,
Australia,2021-11-12,20-29,81.17,71.04,
Australia,2021-11-12,30-39,87.42,78.6,
Australia,2021-11-12,40-49,90.17,83.51,
Australia,2021-11-12,50-59,93.08,87.54,
Australia,2021-11-12,60-69,95.65,88.59,
Australia,2021-11-12,70-79,99.95,94.43,
Australia,2021-11-12,80-89,100.27,93.77,
Australia,2021-11-12,90+,99.47,90.53,
Australia,2021-11-13,12-15,71.83,57.02,
Australia,2021-11-13,16-19,81.08,69.81,
Australia,2021-11-13,20-29,81.52,71.56,
Australia,2021-11-13,30-39,87.7,79.1,
Australia,2021-11-13,40-49,90.36,83.9,
Australia,2021-11-13,50-59,93.21,87.86,
Australia,2021-11-13,60-69,95.73,88.98,
Australia,2021-11-13,70-79,100.02,94.71,
Australia,2021-11-13,80-89,100.36,94.06,
Australia,2021-11-13,90+,99.57,90.83,
Australia,2021-11-14,12-15,72.1,57.73,
Australia,2021-11-14,16-19,81.36,70.26,
Australia,2021-11-14,20-29,81.72,71.9,
Australia,2021-11-14,30-39,87.85,79.4,
Australia,2021-11-14,40-49,90.47,84.11,
Australia,2021-11-14,50-59,93.28,88.01,
Australia,2021-11-14,60-69,95.78,89.14,
Australia,2021-11-14,70-79,100.05,94.82,
Australia,2021-11-14,80-89,100.41,94.18,
Australia,2021-11-14,90+,99.66,90.97,
Australia,2021-11-15,12-15,72.29,,
Australia,2021-11-15,16-19,81.6,,
Australia,2021-11-15,20-29,81.88,,
Australia,2021-11-15,30-39,87.97,,
Australia,2021-11-15,40-49,90.54,,
Australia,2021-11-15,5-11,0.0,,
Australia,2021-11-15,50-59,93.33,,
Australia,2021-11-15,60-69,95.8,,
Australia,2021-11-15,70-79,100.08,,
Australia,2021-11-15,80-89,100.45,,
Australia,2021-11-15,90+,99.73,,
Australia,2021-11-16,12-15,72.61,59.03,
Australia,2021-11-16,16-19,82.01,71.21,
Australia,2021-11-16,20-29,82.2,72.6,
Australia,2021-11-16,30-39,88.21,80.01,
Australia,2021-11-16,40-49,90.71,84.56,
Australia,2021-11-16,50-59,93.45,88.38,
Australia,2021-11-16,60-69,95.88,89.58,
Australia,2021-11-16,70-79,100.14,95.14,
Australia,2021-11-16,80-89,100.51,94.52,
Australia,2021-11-16,90+,99.85,91.33,
Australia,2021-11-17,12-15,72.89,59.66,
Australia,2021-11-17,16-19,82.4,71.79,
Australia,2021-11-17,20-29,82.5,73.05,
Australia,2021-11-17,30-39,88.43,80.39,
Australia,2021-11-17,40-49,90.87,84.86,
Australia,2021-11-17,50-59,93.56,88.64,
Australia,2021-11-17,60-69,95.97,89.96,
Australia,2021-11-17,70-79,100.21,95.44,
Australia,2021-11-17,80-89,100.6,94.82,
Australia,2021-11-17,90+,99.96,91.62,
Australia,2021-11-18,12-15,73.12,60.26,
Australia,2021-11-18,16-19,82.76,72.3,
Australia,2021-11-18,20-29,82.78,73.44,
Australia,2021-11-18,30-39,88.65,80.75,
Australia,2021-11-18,40-49,91.02,85.14,
Australia,2021-11-18,50-59,93.67,88.9,
Australia,2021-11-18,60-69,96.05,90.3,
Australia,2021-11-18,70-79,100.27,95.71,
Australia,2021-11-18,80-89,100.69,95.11,
Australia,2021-11-18,90+,100.08,91.91,
Australia,2021-11-19,12-15,73.44,60.86,
Australia,2021-11-19,16-19,83.1,72.76,
Australia,2021-11-19,20-29,83.06,73.84,
Australia,2021-11-19,30-39,88.86,81.12,
Australia,2021-11-19,40-49,91.17,85.43,
Australia,2021-11-19,50-59,93.78,89.15,
Australia,2021-11-19,60-69,96.12,90.64,
Australia,2021-11-19,70-79,100.33,95.97,
Australia,2021-11-19,80-89,100.78,95.38,
Australia,2021-11-19,90+,100.2,92.2,
Australia,2021-11-20,12-15,73.76,61.5,
Australia,2021-11-20,16-19,83.37,73.2,
Australia,2021-11-20,20-29,83.3,74.22,
Australia,2021-11-20,30-39,89.06,81.48,
Australia,2021-11-20,40-49,91.32,85.72,
Australia,2021-11-20,50-59,93.88,89.41,
Australia,2021-11-20,60-69,96.19,90.95,
Australia,2021-11-20,70-79,100.39,96.2,
